Date,Adj Close,Close,High,Low,Open,Volume
2020-01-02,41974.07421875,53350.0,53500.0,52600.0,53000.0,725100
2020-01-03,42564.1484375,54100.0,54100.0,53400.0,53650.0,1296800
2020-01-06,42780.5078125,54375.0,54550.0,53500.0,54000.0,1054600
2020-01-07,44059.0078125,56000.0,56000.0,54000.0,54000.0,2648800
2020-01-08,45160.484375,57400.0,57900.0,55075.0,55400.0,2340900
2020-01-09,45003.12890625,57200.0,57925.0,56600.0,57600.0,1646200
2020-01-10,45711.22265625,58100.0,58150.0,57100.0,57325.0,1736300
2020-01-13,45888.24609375,58325.0,58400.0,57300.0,58100.0,1146900
2020-01-14,45888.24609375,58325.0,59075.0,58050.0,58400.0,1796100
2020-01-15,45573.5390625,57925.0,58425.0,57175.0,58075.0,1859300
2020-01-16,45652.2109375,58025.0,58400.0,57500.0,57600.0,1191500
2020-01-17,45868.57421875,58300.0,58350.0,57925.0,58300.0,946000
2020-01-20,45632.546875,58000.0,58300.0,57700.0,58300.0,1390600
2020-01-21,44865.44921875,57025.0,57725.0,56775.0,57500.0,1155300
2020-01-22,45121.14453125,57350.0,58000.0,56500.0,57000.0,1075900
2020-01-23,45593.20703125,57950.0,58150.0,57100.0,57500.0,1447700
2020-01-24,45868.57421875,58300.0,58300.0,57500.0,57500.0,865200
2020-01-27,45062.140625,57275.0,58400.0,57200.0,58100.0,799400
2020-01-28,44590.078125,56675.0,57275.0,55725.0,57125.0,1233200
2020-01-29,44688.421875,56800.0,57100.0,56675.0,56675.0,886800
2020-01-30,43822.98046875,55700.0,57175.0,55600.0,57100.0,1106900
2020-01-31,43881.984375,55775.0,56475.0,55550.0,56475.0,1026100
2020-02-03,43645.953125,55475.0,56000.0,55100.0,55700.0,1217300
2020-02-04,43803.30859375,55675.0,56000.0,55600.0,55725.0,759400
2020-02-05,44236.03125,56225.0,56725.0,55800.0,56350.0,781500
2020-02-06,44845.78125,57000.0,57000.0,56275.0,56725.0,1615900
2020-02-07,44354.046875,56375.0,56700.0,56075.0,56500.0,1078600
2020-02-10,43822.98046875,55700.0,56375.0,55600.0,56375.0,507700
2020-02-11,43822.98046875,55700.0,56150.0,55500.0,55500.0,524300
2020-02-12,43429.58984375,55200.0,55975.0,55025.0,55500.0,1457800
2020-02-13,43429.58984375,55200.0,55800.0,55200.0,55500.0,499400
2020-02-14,42937.86328125,54575.0,55525.0,54050.0,55200.0,1105900
2020-02-17,43193.5625,54900.0,55050.0,54050.0,54575.0,768900
2020-02-18,43291.91015625,55025.0,55450.0,54725.0,54900.0,383300
2020-02-19,43429.58984375,55200.0,55625.0,55000.0,55025.0,289700
2020-02-20,43724.63671875,55575.0,56000.0,55100.0,55100.0,802700
2020-02-21,44039.33984375,55975.0,56200.0,55400.0,55575.0,692600
2020-02-24,43468.93359375,55250.0,55875.0,55025.0,55600.0,749500
2020-02-25,43429.58984375,55200.0,55250.0,54425.0,55025.0,864300
2020-02-26,43272.2421875,55000.0,55175.0,54300.0,55000.0,2033700
2020-02-27,41836.390625,53175.0,54725.0,52825.0,54300.0,1216800
2020-02-28,40125.171875,51000.0,52250.0,50025.0,52250.0,1393800
2020-03-02,38945.01953125,49500.0,51775.0,49500.0,50850.0,1839800
2020-03-03,39948.1484375,50775.0,51300.0,50000.0,50000.0,1200300
2020-03-04,40734.9140625,51775.0,52200.0,50500.0,50775.0,990400
2020-03-05,40085.828125,50950.0,52900.0,50775.0,52200.0,653500
2020-03-06,39653.109375,50400.0,50725.0,49800.0,50500.0,977800
2020-03-09,35384.88671875,44975.0,49500.0,44975.0,49500.0,1702500
2020-03-10,36073.3125,45850.0,46300.0,44700.0,44700.0,1558200
2020-03-11,36033.97265625,45800.0,46275.0,45750.0,46025.0,871100
2020-03-12,34617.79296875,44000.0,45300.0,43500.0,45300.0,809900
2020-03-13,34617.79296875,44000.0,44000.0,44000.0,44000.0,0
2020-03-16,30821.63671875,39175.0,41600.0,38700.0,41600.0,1814000
2020-03-17,28677.693359375,36450.0,39175.0,36450.0,39175.0,1797700
2020-03-18,27812.25,35350.0,36850.0,33900.0,36450.0,1157800
2020-03-19,25884.66796875,32900.0,35000.0,32900.0,35000.0,1184300
2020-03-20,31057.66796875,39475.0,39475.0,30625.0,32900.0,2744400
2020-03-23,28894.0546875,36725.0,39475.0,36725.0,39450.0,1134400
2020-03-24,28638.35546875,36400.0,37750.0,34850.0,36725.0,2156300
2020-03-26,32886.90234375,41800.0,42600.0,36350.0,36350.0,2504600
2020-03-27,34617.79296875,44000.0,45300.0,42000.0,42000.0,1858400
2020-03-30,32198.48046875,40925.0,44000.0,40925.0,43975.0,648800
2020-03-31,32336.16796875,41100.0,42325.0,40600.0,40925.0,1621300
2020-04-01,31510.060546875,40050.0,43350.0,40000.0,41100.0,1510200
2020-04-02,34598.12109375,43975.0,44000.0,39850.0,40000.0,1328400
2020-04-03,36702.7265625,46650.0,46650.0,44100.0,44100.0,1251600
2020-04-06,39200.71875,49825.0,50650.0,46650.0,46650.0,2521600
2020-04-07,37843.54296875,48100.0,53025.0,47650.0,50250.0,1642500
2020-04-08,36978.09765625,47000.0,48150.0,44850.0,48150.0,1082100
2020-04-09,37627.18359375,47825.0,48000.0,46500.0,47050.0,746900
2020-04-13,38236.92578125,48600.0,49400.0,46500.0,47825.0,1021600
2020-04-14,37646.84765625,47850.0,48925.0,47200.0,48350.0,862200
2020-04-15,37450.16015625,47600.0,48250.0,46850.0,48100.0,1382800
2020-04-16,34991.5078125,44475.0,47600.0,44300.0,47600.0,1486800
2020-04-17,36191.328125,46000.0,46775.0,45000.0,45000.0,1359400
2020-04-20,35089.85546875,44600.0,46500.0,44450.0,46000.0,994400
2020-04-21,33988.375,43200.0,44725.0,42050.0,44550.0,1738500
2020-04-22,34853.82421875,44300.0,44700.0,42300.0,43100.0,1118300
2020-04-23,34952.16796875,44425.0,44975.0,43800.0,44325.0,1123000
2020-04-24,33673.671875,42800.0,44425.0,42800.0,44425.0,1056600
2020-04-27,34224.41015625,43500.0,43525.0,42800.0,42800.0,493100
2020-04-28,34657.1328125,44050.0,44500.0,43400.0,43700.0,652100
2020-04-29,35404.5625,45000.0,45300.0,44000.0,44125.0,843200
2020-04-30,35640.5859375,45300.0,45900.0,44550.0,45000.0,1436300
2020-05-04,34617.79296875,44000.0,45150.0,43475.0,45000.0,744700
2020-05-05,35030.84765625,44525.0,44900.0,43500.0,44250.0,1172500
2020-05-06,34775.1484375,44200.0,44950.0,44000.0,44525.0,827700
2020-05-08,34657.1328125,44050.0,44750.0,43800.0,44200.0,934800
2020-05-11,35325.8828125,44900.0,45175.0,44200.0,44225.0,979100
2020-05-12,35660.2578125,45325.0,46300.0,44700.0,44925.0,1916900
2020-05-13,35974.96875,45725.0,46050.0,44900.0,45325.0,912800
2020-05-14,37568.171875,47750.0,47750.0,45475.0,45725.0,2293600
2020-05-15,38767.9921875,49275.0,49275.0,47150.0,47700.0,1450500
2020-05-18,38886.01171875,49425.0,51500.0,49275.0,49275.0,1584000
2020-05-19,38787.6640625,49300.0,51000.0,48500.0,49600.0,1049100
2020-05-20,37391.1484375,47525.0,49300.0,46575.0,49300.0,1132700
2020-05-26,37371.48046875,47500.0,48225.0,46725.0,47525.0,1404600
2020-05-27,37096.11328125,47150.0,47875.0,46875.0,47800.0,1245600
2020-05-28,37705.859375,47925.0,48875.0,47200.0,47200.0,1077800
2020-05-29,38354.94140625,48750.0,48750.0,46725.0,47925.0,2832100
2020-06-02,37371.48046875,47500.0,48750.0,47500.0,48675.0,2404800
2020-06-03,37902.546875,48175.0,48400.0,47550.0,47875.0,1567300
2020-06-04,37823.875,48075.0,48750.0,47850.0,48175.0,1100600
2020-06-05,38079.57421875,48400.0,48500.0,47850.0,48075.0,1098100
2020-06-08,38236.92578125,48600.0,49800.0,48500.0,48650.0,1939200
2020-06-09,38059.90234375,48375.0,49500.0,48325.0,48700.0,1507100
2020-06-10,37214.125,47300.0,48500.0,46850.0,48000.0,1613600
2020-06-11,36879.75390625,46875.0,47450.0,45950.0,47200.0,1047500
2020-06-12,37135.44921875,47200.0,47350.0,45800.0,46875.0,849900
