Date,Adj Close,Close,High,Low,Open,Volume
2020-01-02,2930.0,2930.0,2980.0,2930.0,2980.0,28600
2020-01-03,2930.0,2930.0,2930.0,2860.0,2920.0,189900
2020-01-06,2930.0,2930.0,2930.0,2910.0,2930.0,244300
2020-01-07,2900.0,2900.0,2930.0,2870.0,2930.0,79000
2020-01-08,2860.0,2860.0,2890.0,2790.0,2890.0,252400
2020-01-09,2850.0,2850.0,2970.0,2850.0,2860.0,1498300
2020-01-10,2900.0,2900.0,2900.0,2730.0,2840.0,570700
2020-01-13,2990.0,2990.0,2990.0,2900.0,2900.0,2476400
2020-01-14,2990.0,2990.0,3050.0,2990.0,2990.0,757300
2020-01-15,2990.0,2990.0,3000.0,2950.0,2990.0,272300
2020-01-16,2970.0,2970.0,2990.0,2970.0,2990.0,37500
2020-01-17,2930.0,2930.0,3000.0,2930.0,2970.0,611000
2020-01-20,2910.0,2910.0,2920.0,2890.0,2920.0,60300
2020-01-21,2900.0,2900.0,2900.0,2850.0,2900.0,50700
2020-01-22,2840.0,2840.0,2900.0,2840.0,2900.0,204500
2020-01-23,2800.0,2800.0,2840.0,2790.0,2840.0,159600
2020-01-24,2800.0,2800.0,2800.0,2800.0,2800.0,4300
2020-01-27,2800.0,2800.0,2800.0,2770.0,2800.0,145400
2020-01-28,2790.0,2790.0,2800.0,2760.0,2800.0,10600
2020-01-29,2750.0,2750.0,2790.0,2750.0,2790.0,7400
2020-01-30,2810.0,2810.0,2970.0,2650.0,2740.0,585100
2020-01-31,2910.0,2910.0,2980.0,2910.0,2920.0,117400
2020-02-03,2910.0,2910.0,2910.0,2860.0,2910.0,36900
2020-02-04,2900.0,2900.0,2910.0,2870.0,2900.0,7200
2020-02-05,2920.0,2920.0,2990.0,2900.0,2990.0,3000
2020-02-06,2840.0,2840.0,2870.0,2840.0,2850.0,30100
2020-02-07,2900.0,2900.0,2900.0,2900.0,2900.0,100
2020-02-10,2900.0,2900.0,2900.0,2770.0,2850.0,71000
2020-02-11,2880.0,2880.0,2880.0,2830.0,2850.0,8100
2020-02-12,2790.0,2790.0,2850.0,2790.0,2850.0,32800
2020-02-13,2790.0,2790.0,2790.0,2790.0,2790.0,0
2020-02-14,2790.0,2790.0,2790.0,2730.0,2750.0,12200
2020-02-17,2930.0,2930.0,2950.0,2750.0,2750.0,1900
2020-02-18,2910.0,2910.0,2910.0,2910.0,2910.0,400
2020-02-19,2890.0,2890.0,2890.0,2850.0,2850.0,700
2020-02-20,2850.0,2850.0,2850.0,2850.0,2850.0,400
2020-02-21,2830.0,2830.0,2830.0,2770.0,2800.0,4600
2020-02-24,2820.0,2820.0,2820.0,2760.0,2770.0,1000
2020-02-25,2760.0,2760.0,2850.0,2760.0,2850.0,300
2020-02-26,2690.0,2690.0,2770.0,2690.0,2770.0,1300
2020-02-27,2620.0,2620.0,2650.0,2620.0,2650.0,2000
2020-02-28,2590.0,2590.0,2590.0,2460.0,2500.0,2900
2020-03-02,2580.0,2580.0,2580.0,2580.0,2580.0,1000
2020-03-03,2490.0,2490.0,2620.0,2490.0,2620.0,300
